word	ipa	language	pos	concept	label
energia	eneɾʒiɐ	portuguese	noun	energy	0
exemplo	iʃsẽplu	portuguese	noun	example	0
família	famiʎɐ	portuguese	noun	family	0
festival	feʃtʃivaw	portuguese	noun	festival	0
forma	fɔɾmɐ	portuguese	noun	form	0
função	fũsãw	portuguese	noun	function	0
hospital	ospʃitaw	portuguese	noun	hospital	0
ideia	idejɐ	portuguese	noun	idea	1
indústria	ĩdustriɐ	portuguese	noun	industry	0
informação	ifoɾmasãw	portuguese	noun	information	0
instrumento	istɾumẽtu	portuguese	noun	instrument	0
inteligência	iteliʒẽsjɐ	portuguese	noun	intelligence	0
internet	ĩtɛʁnɛtʃi	portuguese	noun	internet	1
interesse	ĩtɛɾɛsi	portuguese	noun	interest	0
internacional	ĩtɛʁnasjõnaw	portuguese	noun	international	0
justiça	ʒuʃsɐ	portuguese	noun	justice	0
língua	lĩgwɐ	portuguese	noun	language	0
lógica	lɔʒikɐ	portuguese	noun	logic	1
manual	manwaɫ	portuguese	noun	manual	0
mapa	mapɐ	portuguese	noun	map	0
material	matɛɾjaw	portuguese	noun	material	1
mídia	midiɐ	portuguese	noun	media	0
memória	memoɾjɐ	portuguese	noun	memory	0
metal	metaw	portuguese	noun	metal	0
método	mɛtodu	portuguese	noun	method	1
minuto	minutu	portuguese	noun	minute	0
moderno	mɔdɛɾnu	portuguese	noun	modern	0
momento	momẽtu	portuguese	noun	moment	0
música	muzikɐ	portuguese	noun	music	1
nação	nasãw	portuguese	noun	nation	0
natural	natuɾaw	portuguese	noun	natural	0
número	numeɾu	portuguese	noun	number	0
objeto	obʒetu	portuguese	noun	object	0
escritório	eskɾitoɾju	portuguese	noun	office	0
opinião	opinjãw	portuguese	noun	opinion	0
organização	oɾɡanizasãw	portuguese	noun	organization	0
papel	papɛw	portuguese	noun	paper	0
pessoa	pesoɐ	portuguese	noun	person	0
foto	fotu	portuguese	noun	photo	1
polícia	polisjɐ	portuguese	noun	police	1
política	politikɐ	portuguese	noun	politics	1
população	populɐsãw	portuguese	noun	population	0
presidente	pɾezidẽtʃi	portuguese	noun	president	0
problema	pɾoblema	portuguese	noun	problem	1
produto	pɾodutu	portuguese	noun	product	0
programa	pɾoɡɾɐmɐ	portuguese	noun	program	1
rádio	ʁadʒju	portuguese	noun	radio	0
região	ʁeʒãw	portuguese	noun	region	0
religião	ʁeliʒãw	portuguese	noun	religion	0
escola	eskɔlɐ	portuguese	noun	school	0
ciência	siẽsjɐ	portuguese	noun	science	0
situação	situɐsãw	portuguese	noun	situation	0
sistema	sistema	portuguese	noun	system	1
telefone	telefoni	portuguese	noun	telephone	1
televisão	televizãw	portuguese	noun	television	1
turista	tuɾistɐ	portuguese	noun	tourist	0
universidade	univeɾsidadʒi	portuguese	noun	university	0
visão	vizãw	portuguese	noun	vision	0
sobre	sobɾi	portuguese	function	about	0
depois	dɨpojs	portuguese	function	after	0
novamente	novɐmẽtʃi	portuguese	adverb	again	0
contra	kõtɾɐ	portuguese	function	against	0
todo	todʊ	portuguese	function	all	0
quase	kwazi	portuguese	adverb	almost	0
sozinho	sozĩɲu	portuguese	adjective	alone	0
ao longo de	awlõɡʊdʒi	portuguese	function	along	0
já	ʒa	portuguese	adverb	already	0
também	tɐ̃bẽj	portuguese	adverb	also	0
embora	ẽboɾɐ	portuguese	function	although	0
entre	ẽtɾi	portuguese	function	among	0
e	i	portuguese	function	and	0
outro	otɾu	portuguese	function	another	0
qualquer	kwawkeɾ	portuguese	function	any	0
em torno de	ẽtoɾnudʒi	portuguese	function	around	0
como	komu	portuguese	function	as	0
em	ẽ	portuguese	function	at	0
longe	lõɡi	portuguese	function	away	0
costas	kɔʃtɐs	portuguese	noun	back	0
ser	seɾ	portuguese	verb	be	0
tornar-se	toɾnaɾsi	portuguese	verb	become	0
antes	ãtʃis	portuguese	function	before	0
começar	kumesaɾ	portuguese	verb	begin	0
atrás	atɾas	portuguese	function	behind	0
acreditar	akɾeditaɾ	portuguese	verb	believe	0
abaixo	abaiʃu	portuguese	function	below	0
entre	ẽtɾi	portuguese	function	between	0
além	alẽj	portuguese	function	beyond	0
preto	pɾetu	portuguese	adjective	black	0
sangue	sãɡi	portuguese	noun	blood	0
soprar	supɾaɾ	portuguese	verb	blow	0
azul	azul	portuguese	adjective	blue	0
corpo	kɔɾpu	portuguese	noun	body	0
ambos	ãbus	portuguese	function	both	0
quebrar	kebɾaɾ	portuguese	verb	break	0
trazer	tɾazeɾ	portuguese	verb	bring	0
marrom	maʁõ	portuguese	adjective	brown	0
queimar	kejmaɾ	portuguese	verb	burn	0
mas	mas	portuguese	function	but	0
comprar	kõpɾaɾ	portuguese	verb	buy	0
por	poɾ	portuguese	function	by	0
poder	podeɾ	portuguese	verb	can	0
apanhar	apaɲaɾ	portuguese	verb	catch	0
limpo	lĩpu	portuguese	adjective	clean	0
claro	klaɾu	portuguese	adjective	clear	0
escalar	eskalaɾ	portuguese	verb	climb	0
vir	viɾ	portuguese	verb	come	0
fresco	fɾesku	portuguese	adjective	cool	0
contar	kõtaɾ	portuguese	verb	count	0
cobrir	kubɾiɾ	portuguese	verb	cover	0
cortar	koʁtaɾ	portuguese	verb	cut	0
escuro	eskuɾu	portuguese	adjective	dark	0
morto	moʁtu	portuguese	adjective	dead	0
profundo	pɾofũdu	portuguese	adjective	deep	0
cavar	kavaɾ	portuguese	verb	dig	0
fazer	fazeɾ	portuguese	verb	do	0
cão	kãw	portuguese	noun	dog	0
para baixo	paɾabaiʃu	portuguese	function	down	0
beber	bebeɾ	portuguese	verb	drink	0
dirigir	dʒiɾiʒiɾ	portuguese	verb	drive	0
deixar cair	dejʃaʁkajɾ	portuguese	verb	drop	0
seco	seku	portuguese	adjective	dry	0
cada	kadɐ	portuguese	function	each	0
cedo	sedu	portuguese	adverb	early	0
leste	lɛʃtʃi	portuguese	noun	east	0
borda	bɔɾdɐ	portuguese	function	edge	0
fim	fĩ	portuguese	noun	end	0
rosto	ʁɔstu	portuguese	noun	face	0
cair	kajɾ	portuguese	verb	fall	0
longe	lõɡi	portuguese	adjective	far	0
rápido	ʁapidu	portuguese	adjective	fast	0
gordo	ɡɔʁdu	portuguese	adjective	fat	0
medo	medu	portuguese	noun	fear	0
alimentar	alimẽtaɾ	portuguese	verb	feed	0
sentir	sẽtʃiɾ	portuguese	verb	feel	0
poucos	pokus	portuguese	adverb	few	0
lutar	lutaɾ	portuguese	verb	fight	0
encher	ẽʃeɾ	portuguese	verb	fill	0
encontrar	ẽkõtɾaɾ	portuguese	verb	find	0
primeiro	pɾimejɾu	portuguese	adjective	first	0
cinco	sĩku	portuguese	adjective	five	0
voar	voaɾ	portuguese	verb	fly	0
seguir	seɡiɾ	portuguese	verb	follow	0
comida	komidɐ	portuguese	noun	food	0
para	paɾa	portuguese	function	for	0
quatro	kwatɾu	portuguese	adjective	four	0
livre	livɾi	portuguese	adjective	free	0
de	dʒi	portuguese	function	from	0
cheio	ʃeju	portuguese	adjective	full	0
obter	obteɾ	portuguese	verb	get	0
ir	iɾ	portuguese	verb	go	0
deus	dews	portuguese	noun	god	0
ouro	oɾu	portuguese	function	gold	0
bom	bõ	portuguese	adjective	good	0
verde	veɾdʒi	portuguese	adjective	green	0
pendurar	pẽduɾaɾ	portuguese	verb	hang	0
ter	teɾ	portuguese	verb	have	0
ele	ɛli	portuguese	function	he	0
cabeça	kabesɐ	portuguese	noun	head	0
ouvir	owviʁ	portuguese	verb	hear	0
pesado	pezadu	portuguese	adjective	heavy	0
aqui	aki	portuguese	function	here	0
alto	awtu	portuguese	adjective	high	0
segurar	seguʁaʁ	portuguese	verb	hold	0
casa	kazɐ	portuguese	noun	home	0
esperança	espeɾɐ̃sɐ	portuguese	noun	hope	0
cavalo	kavalu	portuguese	noun	horse	0
como	komu	portuguese	function	how	0
caçar	kasar	portuguese	verb	hunt	0
eu	ew	portuguese	function	i	0
se	si	portuguese	function	if	0
em	ẽ	portuguese	function	in	0
em	ẽ	portuguese	function	into	0
isso	isu	portuguese	function	it	0
manter	mãteʁ	portuguese	verb	keep	0
matar	mataʁ	portuguese	verb	kill	0
gentil	ʒẽtʃiw	portuguese	adjective	kind	0
rei	ʁej	portuguese	noun	king	0
saber	sabɛʁ	portuguese	verb	know	0
terra	tɛʁɐ	portuguese	noun	land	0
grande	gɾɐ̃dʒi	portuguese	adjective	large	0
último	ultimu	portuguese	adjective	last	0
tarde	taʁdʒi	portuguese	adjective	late	0
rir	ʁiʁ	portuguese	verb	laugh	0
pôr	poɾ	portuguese	verb	lay	0
liderar	lideʁaʁ	portuguese	verb	lead	0
sair	sajʁ	portuguese	verb	leave	0
esquerda	iskɛʁda	portuguese	adjective	left	0
deixar	dejʃaʁ	portuguese	verb	let	0
vida	vidɐ	portuguese	noun	life	0
luz	luʒ	portuguese	noun	light	0
como	komu	portuguese	function	like	0
pequeno	pekenu	portuguese	adjective	little	0
viver	viveʁ	portuguese	verb	live	0
longo	lõgu	portuguese	adjective	long	0
olhar	oʎaʁ	portuguese	verb	look	0
baixo	bajʃu	portuguese	adjective	low	0
homem	omẽj	portuguese	noun	man	0
muitos	mũitus	portuguese	adjective	many	0
pode	podʒi	portuguese	verb	may	0
me	mi	portuguese	function	me	0
encontrar	ẽkõtʁaʁ	portuguese	verb	meet	0
poderia	podɛɾja	portuguese	verb	might	0
lua	luɐ	portuguese	noun	moon	0
mais	majʃ	portuguese	adverb	more	0
mover	moveʁ	portuguese	verb	move	0
muito	mũitu	portuguese	adverb	much	0
dever	devɛʁ	portuguese	verb	must	0
meu	mew	portuguese	function	my	0
perto	peʁtu	portuguese	function	near	0
não	nãw	portuguese	function	no	0
não	nãw	portuguese	function	not	0
agora	agɔɾa	portuguese	function	now	0
de	dʒi	portuguese	function	of	0
desligado	dezliɡadu	portuguese	adjective	off	0
em	ẽ	portuguese	function	on	0
um	ũ	portuguese	adjective	one	0
só	sɔ	portuguese	adjective	only	0
ou	ow	portuguese	function	or	0
outro	otʁu	portuguese	adjective	other	0
nosso	nɔsu	portuguese	function	our	0
fora	fɔɾa	portuguese	function	out	0
sobre	sobɾi	portuguese	function	over	0
próprio	pɾopɾju	portuguese	verb	own	0
puxar	puʃaʁ	portuguese	verb	pull	0
pôr	poɾ	portuguese	verb	put	0
vermelho	veʁmeʎu	portuguese	adjective	red	0
direito	dʒiɾeitu	portuguese	adjective	right	0
dizer	dʒizeʁ	portuguese	verb	say	0
ver	veʁ	portuguese	verb	see	0
parecer	paɾeseʁ	portuguese	verb	seem	0
vender	vẽdeʁ	portuguese	verb	sell	0
enviar	ẽviaʁ	portuguese	verb	send	0
estabelecer	istabeɫeseʁ	portuguese	verb	set	0
ela	ɛla	portuguese	function	she	0
mostrar	moʃtɾaʁ	portuguese	verb	show	0
fechar	feʃaʁ	portuguese	verb	shut	0
sentar-se	sẽtaʁsi	portuguese	verb	sit	0
assim	asĩ	portuguese	function	so	0
alguns	awgũjs	portuguese	function	some	0
filho	fiʎu	portuguese	noun	son	0
em breve	ẽbɾevi	portuguese	adverb	soon	0
começar	komesaʁ	portuguese	verb	start	0
ficar	fikaʁ	portuguese	verb	stay	0
parar	paɾaʁ	portuguese	verb	stop	0
sol	sɔw	portuguese	noun	sun	0
tomar	tomɐʁ	portuguese	verb	take	0
falar	falaʁ	portuguese	verb	talk	0
dizer	dʒizeʁ	portuguese	verb	tell	0
que	ki	portuguese	function	than	0
que	ki	portuguese	function	that	0
o	u	portuguese	function	the	0
eles	ɛlis	portuguese	function	them	0
então	ẽtãw	portuguese	function	then	0
lá	la	portuguese	function	there	0
eles	ɛlis	portuguese	function	they	0
coisa	koizə	portuguese	noun	thing	0
isto	istu	portuguese	function	this	0
três	tɾes	portuguese	adjective	three	0
através	atɾaves	portuguese	function	through	0
tempo	tẽpu	portuguese	noun	time	0
para	paɾa	portuguese	function	to	0
hoje	oʒi	portuguese	noun	today	0
também	tɐ̃bẽj	portuguese	adverb	too	0
verdadeiro	veʁdadejɾu	portuguese	adjective	true	0
tentar	tẽtaɾ	portuguese	verb	try	0
girar	ʒiɾaɾ	portuguese	verb	turn	0
dois	dojs	portuguese	adjective	two	0
debaixo	dʒibajʃu	portuguese	function	under	0
entender	ẽtẽdeɾ	portuguese	verb	understand	0
para cima	paɾasizɐ	portuguese	function	up	0
nós	nɔjs	portuguese	function	us	0
usar	uzaɾ	portuguese	verb	use	0
muito	muito	portuguese	adverb	very	0
querer	keɾeɾ	portuguese	verb	want	0
quente	kẽtʃi	portuguese	adjective	warm	0
era	eɾa	portuguese	verb	was	0
água	aɡwa	portuguese	noun	water	0
caminho	kɐmiɲu	portuguese	noun	way	0
nós	nɔjs	portuguese	function	we	0
bem	bẽj	portuguese	adjective	well	0
eram	eɾɐ̃j	portuguese	verb	were	0
o que	uki	portuguese	function	what	0
quando	kwɐ̃du	portuguese	function	when	0
onde	õdʒi	portuguese	function	where	0
qual	kwaɫ	portuguese	function	which	0
branco	bɾãku	portuguese	adjective	white	0
quem	kẽj	portuguese	function	who	0
por que	puɾki	portuguese	function	why	0
vontade	võtadʒi	portuguese	verb	will	0
com	kõ	portuguese	function	with	0
mulher	muʎɛɾ	portuguese	noun	woman	0
trabalho	tɾabaʎu	portuguese	noun	work	0
mundo	mũdu	portuguese	noun	world	0
faria	faɾiɐ	portuguese	verb	would	0
sim	sĩ	portuguese	function	yes	0
ainda	aĩdɐ	portuguese	adverb	yet	0
tu	tu	portuguese	function	you	0
jovem	ʒovẽj	portuguese	adjective	young	0
helicóptero	ɛlikoptɛɾu	portuguese	noun	helicopter	1
chocolate	ʃokolatʃi	portuguese	noun	chocolate	1
violino	viulinu	portuguese	noun	violin	1
tênis	tɛnjs	portuguese	noun	tennis	1
microfone	mikɾufoni	portuguese	noun	microphone	1
fotografia	fotogɾafja	portuguese	noun	photograph	1
telefone	tɛlɛfoni	portuguese	noun	telephone	1
democracia	demokɾasja	portuguese	noun	democracy	1
filosofia	filozufja	portuguese	noun	philosophy	1
bicicleta	bisikletɐ	portuguese	noun	bicycle	1
computador	komputadoɾ	portuguese	noun	computer	1
internet	ĩtɛɾnɛtʃi	portuguese	noun	internet	1
sanduíche	sɐ̃dwiʃi	portuguese	noun	sandwich	1
hambúrguer	ɐ̃buɾgɛɾ	portuguese	noun	hamburger	1
pizza	pitsa	portuguese	noun	pizza	1
massa	masɐ	portuguese	noun	pasta	0
uísque	wiski	portuguese	noun	whiskey	1
champanhe	ʃɐ̃paɲi	portuguese	noun	champagne	1
vodka	vodkɐ	portuguese	noun	vodka	1
gim	ʒĩ	portuguese	noun	gin	0
brandy	bɾɐ̃dʒi	portuguese	noun	brandy	1
rum	ʁũ	portuguese	noun	rum	0
tequila	tɛkila	portuguese	noun	tequila	1
saquê	saki	portuguese	noun	sake	1
quimono	kimonu	portuguese	noun	kimono	1
judô	ʒudo	portuguese	noun	judo	1
caratê	kaɾate	portuguese	noun	karate	1
aikidô	ajkido	portuguese	noun	aikido	1
sumô	sumo	portuguese	noun	sumo	1
tempurá	tẽpuɾa	portuguese	noun	tempura	1
wasabi	wɐzabi	portuguese	noun	wasabi	1
sashimi	saʃimi	portuguese	noun	sashimi	1
missô	miso	portuguese	noun	miso	1
tufão	tufɐ̃w	portuguese	noun	typhoon	1
kamikaze	kamikaze	portuguese	noun	kamikaze	1
emoji	emodʒi	portuguese	noun	emoji	1
sudoku	sudoku	portuguese	noun	sudoku	1
magnata	maɲɲatɐ	portuguese	noun	tycoon	1
xogum	ʃogũ	portuguese	noun	shogun	1
riquixá	ʁikiʃa	portuguese	noun	rickshaw	1
ginkgo	gĩɡu	portuguese	noun	ginkgo	1
shiatsu	ɕiatsu	portuguese	noun	shiatsu	1
kabuki	kabuki	portuguese	noun	kabuki	1
kendô	kẽdo	portuguese	noun	kendo	1
bushidô	buʃido	portuguese	noun	bushido	1
zen	zẽ	portuguese	noun	zen	1
wok	wɔk	portuguese	noun	wok	1
yin yang	jinjãŋ	portuguese	noun	yin_yang	1
gongo	gõɡu	portuguese	noun	gong	1
tango	tãɡu	portuguese	noun	tango	1
flamenco	flɐmẽku	portuguese	noun	flamenco	1
samba	sãmbɐ	portuguese	noun	samba	1
bossa nova	bɔsɐnɔvɐ	portuguese	noun	bossa_nova	1
salsa	salsɐ	portuguese	noun	salsa	1
rumba	ʁũbɐ	portuguese	noun	rumba	1
mambo	mɐ̃bu	portuguese	noun	mambo	1
cha-cha-chá	tʃatʃaʃa	portuguese	noun	cha_cha	1
conga	kõɡɐ	portuguese	noun	conga	1
merengue	meɾẽɡi	portuguese	noun	merengue	1
reggae	ʁeɡe	portuguese	noun	reggae	1
ska	skɐ	portuguese	noun	ska	1
calipso	kalipsu	portuguese	noun	calypso	1
mariachi	maɾiatʃi	portuguese	noun	mariachi	1
fandango	fɐ̃dɐ̃gu	portuguese	noun	fandango	1
bolero	boleɾu	portuguese	noun	bolero	1
habanera	abaneɾɐ	portuguese	noun	habanera	1
tarantela	taɾɐ̃tɛlɐ	portuguese	noun	tarantella	1
polca	pɔlkɐ	portuguese	noun	polka	1
valsa	vawzɐ	portuguese	noun	waltz	0
mazurca	mazuɾkɐ	portuguese	noun	mazurka	1
folk	fɔlk	portuguese	noun	folk	0
jazz	ʒæz	portuguese	noun	jazz	1
blues	bluz	portuguese	noun	blues	1
gospel	gɔspɛw	portuguese	noun	gospel	1
soul	sol	portuguese	noun	soul	1
funk	fũk	portuguese	noun	funk	1
disco	disku	portuguese	noun	disco	0
techno	tɛknu	portuguese	noun	techno	1
house	haus	portuguese	noun	house	0
hip hop	hiphɔp	portuguese	noun	hip_hop	1
rap	ɾæp	portuguese	noun	rap	1
grunge	gɾʌndʒ	portuguese	noun	grunge	1
punk	pʌnk	portuguese	noun	punk	1
rock	ɾɔk	portuguese	noun	rock	1
pop	pɔp	portuguese	noun	pop	1
country	kʌntɾi	portuguese	noun	country	1
bluegrass	blugɹæs	portuguese	noun	bluegrass	1
reggaeton	ɾɛgɐtõ	portuguese	noun	reggaeton	1
bachata	bɐʃatɐ	portuguese	noun	bachata	1
kizomba	kizõmbɐ	portuguese	noun	kizomba	0
zouk	zuk	portuguese	noun	zouk	1
cumbia	kũmbjɐ	portuguese	noun	cumbia	1
vallenato	vajenatu	portuguese	noun	vallenato	1
fado	fadu	portuguese	noun	fado	0
sevillana	seviʎɐnɐ	portuguese	noun	sevillana	1
sardana	saɾdanɐ	portuguese	noun	sardana	1
jota	ʒotɐ	portuguese	noun	jota	1
muinheira	muɲejɾɐ	portuguese	noun	muñeira	1
aurresku	auʁesku	portuguese	noun	aurresku	1
cancan	kɐ̃kɐ̃	portuguese	noun	cancan	1
cabaré	kɐbaɾe	portuguese	noun	cabaret	1
vaudeville	vodvil	portuguese	noun	vaudeville	1
burlesco	buɾlɛsku	portuguese	noun	burlesque	1
circo	siɾku	portuguese	noun	circus	1
rodeio	ɾudejw	portuguese	noun	rodeo	1
carnaval	kaɾnɐvaw	portuguese	noun	carnival	0
mascarada	maskɐɾadɐ	portuguese	noun	masquerade	1
gala	gala	portuguese	noun	gala	1
estreia	istɾejɐ	portuguese	noun	premiere	1
bis	bis	portuguese	noun	encore	1
ovação	ovasãw	portuguese	noun	ovation	1
maestro	majɛstɾu	portuguese	noun	maestro	1
virtuoso	viɾtuwuzu	portuguese	noun	virtuoso	1
crescendo	kɾɛʃẽdu	portuguese	noun	crescendo	1
diminuendo	dʒiminwẽdu	portuguese	noun	diminuendo	1
fortíssimo	fɔɾtisiʊ	portuguese	noun	fortissimo	1
pianíssimo	pjanisĩmu	portuguese	noun	pianissimo	1
allegro	alɛɡɾu	portuguese	noun	allegro	1
andante	ɐ̃dɐ̃tʃi	portuguese	noun	andante	1
adágio	adaʒiu	portuguese	noun	adagio	1
largo	laɾɡu	portuguese	noun	largo	1
presto	pɾɛstu	portuguese	noun	presto	1
soprano	sopɾanu	portuguese	noun	soprano	1
contralto	kõtɾawtu	portuguese	noun	alto	1
tenor	tɛnɔɾ	portuguese	noun	tenor	1
baixo	bajʃu	portuguese	noun	bass	1
barítono	baɾitɔnu	portuguese	noun	baritone	1
falsete	fawzɛtʃi	portuguese	noun	falsetto	1
vibrato	vibɾatu	portuguese	noun	vibrato	1
tremolo	tɾɛmolu	portuguese	noun	tremolo	1
pizzicato	pitsikatu	portuguese	noun	pizzicato	1
staccato	stakkatu	portuguese	noun	staccato	1
legato	leɡatu	portuguese	noun	legato	1
glissando	ɡlisĩdu	portuguese	noun	glissando	1
arpejo	aɾpeʒu	portuguese	noun	arpeggio	1
cadência	kadẽsjɐ	portuguese	noun	cadenza	1
finale	finalɛ	portuguese	noun	finale	1
abertura	abeɾtuɾɐ	portuguese	noun	overture	1
prelúdio	pɾeludiu	portuguese	noun	prelude	1
interlúdio	ĩteɾludiu	portuguese	noun	interlude	1
coda	kɔdɐ	portuguese	noun	coda	1
motivo	motʃivu	portuguese	noun	motif	1
tema	tɛmɐ	portuguese	noun	theme	1
variação	vaɾjasãw	portuguese	noun	variation	1
improvisação	ĩpɾɔvizasãw	portuguese	noun	improvisation	1
composição	kõpozisãw	portuguese	noun	composition	1
arranjo	aʁãʒu	portuguese	noun	arrangement	1
orquestração	ɔʁkestɾasãw	portuguese	noun	orchestration	1
maestro	majɛstɾu	portuguese	noun	conductor	1
solista	sulistɐ	portuguese	noun	soloist	1
quarteto	kwaɾtetu	portuguese	noun	quartet	1
quinteto	kĩtetu	portuguese	noun	quintet	1
sexteto	sekstetu	portuguese	noun	sextet	1
septeto	septetu	portuguese	noun	septet	1
octeto	ɔktetu	portuguese	noun	octet	1
sinfonia	sĩfoniɐ	portuguese	noun	symphony	1
concerto	kõseʁtu	portuguese	noun	concerto	1
sonata	sonatɐ	portuguese	noun	sonata	1
suíte	switʃi	portuguese	noun	suite	1
rondó	ʁõdɔ	portuguese	noun	rondo	1
fuga	fugɐ	portuguese	noun	fugue	1
cânone	kânonɨ	portuguese	noun	canon	1
ária	áriɐ	portuguese	noun	aria	1
recitativo	ɾesitativu	portuguese	noun	recitative	1
dueto	duetu	portuguese	noun	duet	1
trio	tɾiu	portuguese	noun	trio	1
coro	koɾu	portuguese	noun	chorus	1
coro	koɾu	portuguese	noun	choir	1
capela	kapɛlɐ	portuguese	noun	cappella	1
réquiem	ʁɛkjem	portuguese	noun	requiem	1
oratório	oɾatɔɾiu	portuguese	noun	oratorio	1
cantata	kɐ̃tatɐ	portuguese	noun	cantata	1
missa	misɐ	portuguese	noun	mass	0
hino	inu	portuguese	noun	hymn	0
salmo	sawmu	portuguese	noun	psalm	1
espiritual	espiɾituwaw	portuguese	noun	spiritual	1
madrigal	madɾigaɫ	portuguese	noun	madrigal	1
moteto	motetu	portuguese	noun	motet	1
canção	kɐ̃sɐ̃w	portuguese	noun	chanson	0
lied	ljɛtʃ	portuguese	noun	lied	1
balada	baladɐ	portuguese	noun	ballad	1
cântico	kɐ̃tʃiku	portuguese	noun	carol	0
serenata	seɾenatɐ	portuguese	noun	serenade	1
noturno	notuɾnu	portuguese	noun	nocturne	1
estudo	ɛstudu	portuguese	noun	étude	0
scherzo	skeɾtsu	portuguese	noun	scherzo	1
capricho	kapɾiku	portuguese	noun	capriccio	1
fantasia	fɐ̃tasjɐ	portuguese	noun	fantasia	1
rapsódia	ʁapsodʒiɐ	portuguese	noun	rhapsody	1
tocata	tɔkatɐ	portuguese	noun	toccata	1
passacaglia	pasakaʎɐ	portuguese	noun	passacaglia	1
chacona	ʃakɔnɐ	portuguese	noun	chaconne	1
pavana	pavɐnɐ	portuguese	noun	pavane	1
sarabanda	saɾabɐ̃dɐ	portuguese	noun	sarabande	1
giga	ʒigɐ	portuguese	noun	gigue	1
minueto	minwetu	portuguese	noun	minuet	1
gavota	gavotɐ	portuguese	noun	gavotte	1
bourrée	buʁe	portuguese	noun	bourree	1
alemanda	alɨmɐ̃dɐ	portuguese	noun	allemande	1
corrente	kɔʁẽtʃi	portuguese	noun	courante	1
tarântula	taɾɐ̃tulɐ	portuguese	noun	tarantula	1
pinguim	pĩɡĩ	portuguese	noun	penguin	1
coala	koalɐ	portuguese	noun	koala	1
panda	pɐ̃dɐ	portuguese	noun	panda	1
lhama	ʎɐmɐ	portuguese	noun	llama	1
alpaca	alpaka	portuguese	noun	alpaca	1
vicunha	visuɲɐ	portuguese	noun	vicuña	1
chinchila	ʃiɲʃilɐ	portuguese	noun	chinchilla	1
capivara	kapivaɾɐ	portuguese	noun	capybara	1
iguana	iguɐnɐ	portuguese	noun	iguana	1
anaconda	anakõdɐ	portuguese	noun	anaconda	1
cobra	kɔbɾɐ	portuguese	noun	cobra	1
piranha	piɾɐɲɐ	portuguese	noun	piranha	0
